time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-09-30 12:30:00-04:00,MyStrategy,a4011805501d4fb2a19f7172d15cf741,SPY,buy,market,fill,1,gtc,0.0,1,stock,337.69000244140625,1.0,0.0
2020-09-30 15:30:00-04:00,MyStrategy,7420a3ce6ba94958a5c687a451c800e5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-30 15:30:00-04:00,MyStrategy,7420a3ce6ba94958a5c687a451c800e5,SPY,buy,market,fill,1,gtc,0.0,1,stock,337.69000244140625,1.0,0.0
2020-10-01 09:30:00-04:00,MyStrategy,ff634c3cc9c64cc698e1664eeecec57c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-01 09:30:00-04:00,MyStrategy,ff634c3cc9c64cc698e1664eeecec57c,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.70001220703125,1.0,0.0
2020-10-01 12:30:00-04:00,MyStrategy,6304f3b3cccf4430a54044cad3584659,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-01 12:30:00-04:00,MyStrategy,6304f3b3cccf4430a54044cad3584659,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.70001220703125,1.0,0.0
2020-10-01 15:30:00-04:00,MyStrategy,d6ff42ba239749f4a64a00946dbef3ca,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-01 15:30:00-04:00,MyStrategy,d6ff42ba239749f4a64a00946dbef3ca,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.70001220703125,1.0,0.0
2020-10-02 09:30:00-04:00,MyStrategy,1d85053cac7742f3a0e5d1207bdaff4f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-02 09:30:00-04:00,MyStrategy,1d85053cac7742f3a0e5d1207bdaff4f,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.70001220703125,1.0,0.0
2020-10-02 12:30:00-04:00,MyStrategy,c12deddfa4fc40488f7c46dedf3515fc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-02 12:30:00-04:00,MyStrategy,c12deddfa4fc40488f7c46dedf3515fc,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.70001220703125,1.0,0.0
2020-10-02 15:30:00-04:00,MyStrategy,ff2b86533f1641da8b310964bcc48604,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-02 15:30:00-04:00,MyStrategy,ff2b86533f1641da8b310964bcc48604,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.70001220703125,1.0,0.0
2020-10-05 09:30:00-04:00,MyStrategy,72f9a6011c2f4cd8873e300c05bb3a64,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-05 09:30:00-04:00,MyStrategy,72f9a6011c2f4cd8873e300c05bb3a64,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.9100036621094,1.0,0.0
2020-10-05 12:30:00-04:00,MyStrategy,046cae603f0245a69f50cddbeb04ff0c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-05 12:30:00-04:00,MyStrategy,046cae603f0245a69f50cddbeb04ff0c,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.9100036621094,1.0,0.0
2020-10-05 15:30:00-04:00,MyStrategy,5203bdd1a71f42d886e9aca3e89fd49e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-05 15:30:00-04:00,MyStrategy,5203bdd1a71f42d886e9aca3e89fd49e,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.9100036621094,1.0,0.0
2020-10-06 09:30:00-04:00,MyStrategy,03735a8c298a4a77bf02e4822b29cde2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-06 09:30:00-04:00,MyStrategy,03735a8c298a4a77bf02e4822b29cde2,SPY,buy,market,fill,1,gtc,0.0,1,stock,338.1199951171875,1.0,0.0
2020-10-06 12:30:00-04:00,MyStrategy,e068aa40cdcd47569f41b6c5afb41a3d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-06 12:30:00-04:00,MyStrategy,e068aa40cdcd47569f41b6c5afb41a3d,SPY,buy,market,fill,1,gtc,0.0,1,stock,338.1199951171875,1.0,0.0
2020-10-06 15:30:00-04:00,MyStrategy,c1666e75b09543ccb5d3b7bb2aa9fb26,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-06 15:30:00-04:00,MyStrategy,c1666e75b09543ccb5d3b7bb2aa9fb26,SPY,buy,market,fill,1,gtc,0.0,1,stock,338.1199951171875,1.0,0.0
2020-10-07 09:30:00-04:00,MyStrategy,70f35c4b914741b5a11599431f8cf993,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-07 09:30:00-04:00,MyStrategy,70f35c4b914741b5a11599431f8cf993,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.8500061035156,1.0,0.0
2020-10-07 12:30:00-04:00,MyStrategy,5fa2189296e34afdb684e959e0d19140,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-07 12:30:00-04:00,MyStrategy,5fa2189296e34afdb684e959e0d19140,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.8500061035156,1.0,0.0
2020-10-07 15:30:00-04:00,MyStrategy,fb196614a0bb40bea7f9c9f6414d8be3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-07 15:30:00-04:00,MyStrategy,fb196614a0bb40bea7f9c9f6414d8be3,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.8500061035156,1.0,0.0
2020-10-08 09:30:00-04:00,MyStrategy,5082ea37d12741cbba84358643e196f9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-08 09:30:00-04:00,MyStrategy,5082ea37d12741cbba84358643e196f9,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.55999755859375,1.0,0.0
2020-10-08 12:30:00-04:00,MyStrategy,c81a325ba14342f5b8ed8888a24e418b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-08 12:30:00-04:00,MyStrategy,c81a325ba14342f5b8ed8888a24e418b,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.55999755859375,1.0,0.0
2020-10-08 15:30:00-04:00,MyStrategy,06928e4c8afe4bdeaaca0d0014e3524d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-08 15:30:00-04:00,MyStrategy,06928e4c8afe4bdeaaca0d0014e3524d,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.55999755859375,1.0,0.0
2020-10-09 09:30:00-04:00,MyStrategy,4ff7d35a6ff945a5a7bc207e98b284d3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-09 09:30:00-04:00,MyStrategy,4ff7d35a6ff945a5a7bc207e98b284d3,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.55999755859375,1.0,0.0
2020-10-09 12:30:00-04:00,MyStrategy,936699f5197d405580fa838d1b1994ee,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-09 12:30:00-04:00,MyStrategy,936699f5197d405580fa838d1b1994ee,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.55999755859375,1.0,0.0
2020-10-09 15:30:00-04:00,MyStrategy,b1db9d70d15042d9b315b30c2c249ebe,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-09 15:30:00-04:00,MyStrategy,b1db9d70d15042d9b315b30c2c249ebe,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.55999755859375,1.0,0.0
2020-10-12 09:30:00-04:00,MyStrategy,2abe81b47c784c978bb018107f66def1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-12 09:30:00-04:00,MyStrategy,2abe81b47c784c978bb018107f66def1,SPY,buy,market,fill,1,gtc,0.0,1,stock,352.2799987792969,1.0,0.0
2020-10-12 12:30:00-04:00,MyStrategy,8f3ae509156a4307840855b67d10a037,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-12 12:30:00-04:00,MyStrategy,8f3ae509156a4307840855b67d10a037,SPY,buy,market,fill,1,gtc,0.0,1,stock,352.2799987792969,1.0,0.0
2020-10-12 15:30:00-04:00,MyStrategy,20f7d03acbe349d8b7debae210adb403,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-12 15:30:00-04:00,MyStrategy,20f7d03acbe349d8b7debae210adb403,SPY,buy,market,fill,1,gtc,0.0,1,stock,352.2799987792969,1.0,0.0
2020-10-13 09:30:00-04:00,MyStrategy,a529aec4365d492193130b5f7938bb30,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-13 09:30:00-04:00,MyStrategy,a529aec4365d492193130b5f7938bb30,SPY,buy,market,fill,1,gtc,0.0,1,stock,350.75,1.0,0.0
2020-10-13 12:30:00-04:00,MyStrategy,98913b142c7c44dc84a9fbfd0078bc41,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-13 12:30:00-04:00,MyStrategy,98913b142c7c44dc84a9fbfd0078bc41,SPY,buy,market,fill,1,gtc,0.0,1,stock,350.75,1.0,0.0
2020-10-13 15:30:00-04:00,MyStrategy,395a6c6f8c5c48e2ad4364e53bb83491,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-13 15:30:00-04:00,MyStrategy,395a6c6f8c5c48e2ad4364e53bb83491,SPY,buy,market,fill,1,gtc,0.0,1,stock,350.75,1.0,0.0
2020-10-14 09:30:00-04:00,MyStrategy,1a1d4200ba084d56aa4fbbabf350cc58,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-14 09:30:00-04:00,MyStrategy,1a1d4200ba084d56aa4fbbabf350cc58,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.7099914550781,1.0,0.0
2020-10-14 12:30:00-04:00,MyStrategy,e4bfee9244e844b3bb1be9499bdada15,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-14 12:30:00-04:00,MyStrategy,e4bfee9244e844b3bb1be9499bdada15,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.7099914550781,1.0,0.0
2020-10-14 15:30:00-04:00,MyStrategy,eb470de909cb49da9252266fc57732a4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-14 15:30:00-04:00,MyStrategy,eb470de909cb49da9252266fc57732a4,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.7099914550781,1.0,0.0
2020-10-15 09:30:00-04:00,MyStrategy,121db996c5494979a22498dfe98c937e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-15 09:30:00-04:00,MyStrategy,121db996c5494979a22498dfe98c937e,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.9599914550781,1.0,0.0
2020-10-15 12:30:00-04:00,MyStrategy,74468063c1254047ab30acb19b9ed89e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-15 12:30:00-04:00,MyStrategy,74468063c1254047ab30acb19b9ed89e,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.9599914550781,1.0,0.0
2020-10-15 15:30:00-04:00,MyStrategy,cfe6565691f74729bf2883f6938f998a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-15 15:30:00-04:00,MyStrategy,cfe6565691f74729bf2883f6938f998a,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.9599914550781,1.0,0.0
2020-10-16 09:30:00-04:00,MyStrategy,f2844544d4e64895a0e397a8cf65c5e4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-16 09:30:00-04:00,MyStrategy,f2844544d4e64895a0e397a8cf65c5e4,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.9599914550781,1.0,0.0
2020-10-16 12:30:00-04:00,MyStrategy,270a4b690ae441bfabd82c625b67f3b2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-16 12:30:00-04:00,MyStrategy,270a4b690ae441bfabd82c625b67f3b2,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.9599914550781,1.0,0.0
2020-10-16 15:30:00-04:00,MyStrategy,f348803dbc18454fab23c79635eb4d0b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-16 15:30:00-04:00,MyStrategy,f348803dbc18454fab23c79635eb4d0b,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.9599914550781,1.0,0.0
2020-10-19 09:30:00-04:00,MyStrategy,e29c60fd38ce45e8a6cdd2b915ca8c98,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-19 09:30:00-04:00,MyStrategy,e29c60fd38ce45e8a6cdd2b915ca8c98,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.4599914550781,1.0,0.0
2020-10-19 12:30:00-04:00,MyStrategy,153e379146b645edb5bcfab5e4aa1ff4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-19 12:30:00-04:00,MyStrategy,153e379146b645edb5bcfab5e4aa1ff4,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.4599914550781,1.0,0.0
2020-10-19 15:30:00-04:00,MyStrategy,33846f7f48b64cd0957b5300810bae82,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-19 15:30:00-04:00,MyStrategy,33846f7f48b64cd0957b5300810bae82,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.4599914550781,1.0,0.0
2020-10-20 09:30:00-04:00,MyStrategy,1b31ff101db04f589a908ee5c5f6e175,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-20 09:30:00-04:00,MyStrategy,1b31ff101db04f589a908ee5c5f6e175,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.3299865722656,1.0,0.0
2020-10-20 12:30:00-04:00,MyStrategy,e42a26e75c2a4a2692efde93e919857b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-20 12:30:00-04:00,MyStrategy,e42a26e75c2a4a2692efde93e919857b,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.3299865722656,1.0,0.0
2020-10-20 15:30:00-04:00,MyStrategy,7853e30943f9443781a204641d2b8cf2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-20 15:30:00-04:00,MyStrategy,7853e30943f9443781a204641d2b8cf2,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.3299865722656,1.0,0.0
2020-10-21 09:30:00-04:00,MyStrategy,d525438cc1404529939bb215861506c9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-21 09:30:00-04:00,MyStrategy,d525438cc1404529939bb215861506c9,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.9599914550781,1.0,0.0
2020-10-21 12:30:00-04:00,MyStrategy,036842d470ce4a6cb14992f3a38f6fa5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-21 12:30:00-04:00,MyStrategy,036842d470ce4a6cb14992f3a38f6fa5,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.9599914550781,1.0,0.0
2020-10-21 15:30:00-04:00,MyStrategy,c5aa883e4828446db5d3bec8f8322be1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-21 15:30:00-04:00,MyStrategy,c5aa883e4828446db5d3bec8f8322be1,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.9599914550781,1.0,0.0
2020-10-22 09:30:00-04:00,MyStrategy,8875a2febddd4f11ad3c4455102c3457,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-22 09:30:00-04:00,MyStrategy,8875a2febddd4f11ad3c4455102c3457,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.92999267578125,1.0,0.0
2020-10-22 12:30:00-04:00,MyStrategy,982282d4503749d8ac602b74a65ebdb1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-22 12:30:00-04:00,MyStrategy,982282d4503749d8ac602b74a65ebdb1,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.92999267578125,1.0,0.0
2020-10-22 15:30:00-04:00,MyStrategy,bc70748f9e7440a5ab86aa1d3e359144,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-22 15:30:00-04:00,MyStrategy,bc70748f9e7440a5ab86aa1d3e359144,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.92999267578125,1.0,0.0
2020-10-23 09:30:00-04:00,MyStrategy,f5e8905cb82a4a29913e23fdae29b289,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-23 09:30:00-04:00,MyStrategy,f5e8905cb82a4a29913e23fdae29b289,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.92999267578125,1.0,0.0
2020-10-23 12:30:00-04:00,MyStrategy,02ad30b7c3db4ed0adbeb4800d6ecb6f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-23 12:30:00-04:00,MyStrategy,02ad30b7c3db4ed0adbeb4800d6ecb6f,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.92999267578125,1.0,0.0
2020-10-23 15:30:00-04:00,MyStrategy,55063cadd74840b58eba906195e40ec4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-23 15:30:00-04:00,MyStrategy,55063cadd74840b58eba906195e40ec4,SPY,buy,market,fill,1,gtc,0.0,1,stock,345.92999267578125,1.0,0.0
2020-10-26 09:30:00-04:00,MyStrategy,09cee64e7539453ca159015f1b0fe5c7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-26 09:30:00-04:00,MyStrategy,09cee64e7539453ca159015f1b0fe5c7,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.760009765625,1.0,0.0
2020-10-26 12:30:00-04:00,MyStrategy,87ee4746131f46c4bedddc12c41e7fc2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-26 12:30:00-04:00,MyStrategy,87ee4746131f46c4bedddc12c41e7fc2,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.760009765625,1.0,0.0
2020-10-26 15:30:00-04:00,MyStrategy,c98a04775c3d4bb4b541c55aba22e04a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-26 15:30:00-04:00,MyStrategy,c98a04775c3d4bb4b541c55aba22e04a,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.760009765625,1.0,0.0
2020-10-27 09:30:00-04:00,MyStrategy,534316df36be498293559d4a66d998b8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-27 09:30:00-04:00,MyStrategy,534316df36be498293559d4a66d998b8,SPY,buy,market,fill,1,gtc,0.0,1,stock,332.1000061035156,1.0,0.0
2020-10-27 12:30:00-04:00,MyStrategy,31fd26be63014a66981d67a537b1ec0c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-27 12:30:00-04:00,MyStrategy,31fd26be63014a66981d67a537b1ec0c,SPY,buy,market,fill,1,gtc,0.0,1,stock,332.1000061035156,1.0,0.0
2020-10-27 15:30:00-04:00,MyStrategy,37476edaa92e4eda9d5e2dd3ea63ec67,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-27 15:30:00-04:00,MyStrategy,37476edaa92e4eda9d5e2dd3ea63ec67,SPY,buy,market,fill,1,gtc,0.0,1,stock,332.1000061035156,1.0,0.0
2020-10-28 09:30:00-04:00,MyStrategy,cced87fd5304435193847b8fd2d77b89,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-28 09:30:00-04:00,MyStrategy,cced87fd5304435193847b8fd2d77b89,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.9100036621094,1.0,0.0
2020-10-28 12:30:00-04:00,MyStrategy,20b916d4b2764e5886384ac0ad29d780,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-28 12:30:00-04:00,MyStrategy,20b916d4b2764e5886384ac0ad29d780,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.9100036621094,1.0,0.0
2020-10-28 15:30:00-04:00,MyStrategy,4098d0db26ce45d7819f997287ac6cd8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-28 15:30:00-04:00,MyStrategy,4098d0db26ce45d7819f997287ac6cd8,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.9100036621094,1.0,0.0
2020-10-29 09:30:00-04:00,MyStrategy,5b96bdaaf73d43698fbf05634e2be467,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-29 09:30:00-04:00,MyStrategy,5b96bdaaf73d43698fbf05634e2be467,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.2799987792969,1.0,0.0
2020-10-29 12:30:00-04:00,MyStrategy,46fb2bd6be61412faf5ecd2afdbe96b1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-29 12:30:00-04:00,MyStrategy,46fb2bd6be61412faf5ecd2afdbe96b1,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.2799987792969,1.0,0.0
2020-10-29 15:30:00-04:00,MyStrategy,a7b71d0ab11142b1ad8a5fa4c1bb5e69,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-29 15:30:00-04:00,MyStrategy,a7b71d0ab11142b1ad8a5fa4c1bb5e69,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.2799987792969,1.0,0.0
2020-10-30 09:30:00-04:00,MyStrategy,24faeeafb8984024a15ae679a3307351,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-30 09:30:00-04:00,MyStrategy,24faeeafb8984024a15ae679a3307351,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.2799987792969,1.0,0.0
2020-10-30 12:30:00-04:00,MyStrategy,8e43e26790404e80ab39a56e5a8d3cc9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-30 12:30:00-04:00,MyStrategy,8e43e26790404e80ab39a56e5a8d3cc9,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.2799987792969,1.0,0.0
2020-10-30 15:30:00-04:00,MyStrategy,b77832a9b42346f4a3d69bbbefbb460a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-10-30 15:30:00-04:00,MyStrategy,b77832a9b42346f4a3d69bbbefbb460a,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.2799987792969,1.0,0.0
2020-11-02 09:30:00-05:00,MyStrategy,e622b92fb7ff4bc68421ea9712adcc66,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-02 09:30:00-05:00,MyStrategy,e622b92fb7ff4bc68421ea9712adcc66,SPY,buy,market,fill,1,gtc,0.0,1,stock,330.20001220703125,1.0,0.0
2020-11-02 12:30:00-05:00,MyStrategy,c729bee060aa4593beaa26a182f04398,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-02 12:30:00-05:00,MyStrategy,c729bee060aa4593beaa26a182f04398,SPY,buy,market,fill,1,gtc,0.0,1,stock,330.20001220703125,1.0,0.0
2020-11-02 15:30:00-05:00,MyStrategy,279364a9b6174514a7475801827ccf08,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-02 15:30:00-05:00,MyStrategy,279364a9b6174514a7475801827ccf08,SPY,buy,market,fill,1,gtc,0.0,1,stock,330.20001220703125,1.0,0.0
2020-11-03 09:30:00-05:00,MyStrategy,234035d5e98846859bf7e9ba0268d1b5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-03 09:30:00-05:00,MyStrategy,234035d5e98846859bf7e9ba0268d1b5,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.69000244140625,1.0,0.0
2020-11-03 12:30:00-05:00,MyStrategy,ed373d70fb7343088d51d975a145fe5d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-03 12:30:00-05:00,MyStrategy,ed373d70fb7343088d51d975a145fe5d,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.69000244140625,1.0,0.0
2020-11-03 15:30:00-05:00,MyStrategy,1aa483e3c54f452688516a993080c394,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-03 15:30:00-05:00,MyStrategy,1aa483e3c54f452688516a993080c394,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.69000244140625,1.0,0.0
2020-11-04 09:30:00-05:00,MyStrategy,fecf3aed2d984f3aa5dbeaba539647c0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-04 09:30:00-05:00,MyStrategy,fecf3aed2d984f3aa5dbeaba539647c0,SPY,buy,market,fill,1,gtc,0.0,1,stock,340.8599853515625,1.0,0.0
2020-11-04 12:30:00-05:00,MyStrategy,f27131bd9d2d4dbd910cf4b2a527db5a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-04 12:30:00-05:00,MyStrategy,f27131bd9d2d4dbd910cf4b2a527db5a,SPY,buy,market,fill,1,gtc,0.0,1,stock,340.8599853515625,1.0,0.0
2020-11-04 15:30:00-05:00,MyStrategy,b92170b36cff4fa0b94e96ea96f1ef69,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-04 15:30:00-05:00,MyStrategy,b92170b36cff4fa0b94e96ea96f1ef69,SPY,buy,market,fill,1,gtc,0.0,1,stock,340.8599853515625,1.0,0.0
2020-11-05 09:30:00-05:00,MyStrategy,82daddcdf9524907a62ef9ef168128d5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-05 09:30:00-05:00,MyStrategy,82daddcdf9524907a62ef9ef168128d5,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.239990234375,1.0,0.0
2020-11-05 12:30:00-05:00,MyStrategy,1e9b6e7f3fba43419154f2fa09cf111e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-05 12:30:00-05:00,MyStrategy,1e9b6e7f3fba43419154f2fa09cf111e,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.239990234375,1.0,0.0
2020-11-05 15:30:00-05:00,MyStrategy,85f3fe0367d0483990c6cd7425d7a912,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-05 15:30:00-05:00,MyStrategy,85f3fe0367d0483990c6cd7425d7a912,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.239990234375,1.0,0.0
2020-11-06 09:30:00-05:00,MyStrategy,2966a4b3feb54767bad43213277464ca,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-06 09:30:00-05:00,MyStrategy,2966a4b3feb54767bad43213277464ca,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.92999267578125,1.0,0.0
2020-11-06 12:30:00-05:00,MyStrategy,0cf3915280ce4cc29ddc6f8780a351c0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-06 12:30:00-05:00,MyStrategy,0cf3915280ce4cc29ddc6f8780a351c0,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.92999267578125,1.0,0.0
2020-11-06 15:30:00-05:00,MyStrategy,4ca1fe6c55494879bfe3328b5ea46565,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-06 15:30:00-05:00,MyStrategy,4ca1fe6c55494879bfe3328b5ea46565,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.92999267578125,1.0,0.0
2020-11-09 09:30:00-05:00,MyStrategy,1f50352afc954d038e94d2999a0db511,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-09 09:30:00-05:00,MyStrategy,1f50352afc954d038e94d2999a0db511,SPY,buy,market,fill,1,gtc,0.0,1,stock,363.9700012207031,1.0,0.0
2020-11-09 12:30:00-05:00,MyStrategy,94878c836d484ff0b64b657456dc5980,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-11-09 12:30:00-05:00,MyStrategy,94878c836d484ff0b64b657456dc5980,SPY,buy,market,fill,1,gtc,0.0,1,stock,363.9700012207031,1.0,0.0
2020-11-09 15:30:00-05:00,MyStrategy,ccb93e417f0740f4a079b9cffce9bbd8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
