2024-04-30 16:40:32,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,075: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,075: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $322.94 with status fill[0m
2024-04-30 16:40:32,078: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,078: root: INFO: Current backtesting datetime 2020-01-08 15:30:00-05:00
2024-04-30 16:40:32,079: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,079: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,081: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,081: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,081: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $322.94 with status fill[0m
2024-04-30 16:40:32,083: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,084: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-04-30 16:40:32,084: root: INFO: Current backtesting datetime 2020-01-08 18:30:00-05:00
2024-04-30 16:40:32,085: asyncio: INFO: [MyStrategy] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-30 16:40:32,085: root: INFO: Current backtesting datetime 2020-01-08 18:29:00-05:00
2024-04-30 16:40:32,086: root: INFO: Current backtesting datetime 2020-01-08 18:29:00-05:00
2024-04-30 16:40:32,086: asyncio: INFO: [MyStrategy] Executing the after_market_closes lifecycle method
2024-04-30 16:40:32,087: root: INFO: Current backtesting datetime 2020-01-09 08:30:00-05:00
2024-04-30 16:40:32,087: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,087: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,088: asyncio: INFO: [MyStrategy] Executing the before_market_opens lifecycle method
2024-04-30 16:40:32,088: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-04-30 16:40:32,088: asyncio: INFO: [MyStrategy] Executing the before_starting_trading lifecycle method
2024-04-30 16:40:32,089: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,089: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,091: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,091: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,091: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,092: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,092: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $326.16 with status fill[0m
2024-04-30 16:40:32,094: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,095: root: INFO: Current backtesting datetime 2020-01-09 12:30:00-05:00
2024-04-30 16:40:32,096: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,096: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,097: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
